gamelength,gameId,platformId,puuid,summonerId,participantId,teamId,championId,spell1Id,spell2Id,accountId,summonerName,currentPlatformId,currentAccountId,matchHistoryUri,profileIcon,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk1,perk2,perk3,perk4,perk5,perk0Var1,perk0Var2,perk0Var3,perk1Var1,perk1Var2,perk1Var3,perk2Var1,perk2Var2,perk2Var3,perk3Var1,perk3Var2,perk3Var3,perk4Var1,perk4Var2,perk4Var3,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,creepsPerMinDeltas(10-20),xpPerMinDeltas(10-20),goldPerMinDeltas(10-20),damageTakenPerMinDeltas(10-20),role,lane,creepsPerMinDeltas(0-10),goldPerMinDeltas(0-10),xpPerMinDeltas(0-10),damageTakenPerMinDeltas(0-10),damageTakenDiffPerMinDeltas(10-20),damageTakenDiffPerMinDeltas(0-10),xpDiffPerMinDeltas(10-20),xpDiffPerMinDeltas(0-10),csDiffPerMinDeltas(0-10),csDiffPerMinDeltas(10-20),visonary,turretdestroyer,split,survivor,[damageTakenPerMinDeltas(10-20)],[xpPerMinDeltas(0-10)],[creepsPerMinDeltas(0-10)],[damageTakenDiffPerMinDeltas(10-20)],[xpDiffPerMinDeltas(0-10)],[creepsPerMinDeltas(10-20)],[damageTakenPerMinDeltas(0-10)],[xpDiffPerMinDeltas(10-20)],[csDiffPerMinDeltas(10-20)],[goldPerMinDeltas(10-20)],[csDiffPerMinDeltas(0-10)],[damageTakenDiffPerMinDeltas(0-10)],[goldPerMinDeltas(0-10)],[xpPerMinDeltas(10-20)]
2206,5028979059,EUW1,yYmHnIaoDV33q8a5hF-hR1y5HIvSeRyI3WeLSUsmadAP5GY2FM3BLKlTdETv7824p2cscs6mkLNDgg,rvh8Golhv_nQLSMxdeZeX3JFPS1pdl7eretj1xHiRalV8sk,1,100,360,7,4,doCJFdcc1HcvksuRXJDY7ovi9P7Aljg00g_4bIW3T_fsljw,pizzanpaistaja,EUW1,doCJFdcc1HcvksuRXJDY7ovi9P7Aljg00g_4bIW3T_fsljw,/v1/stats/player_history/EUW1/222314328,3496,True,6673,6676,3072,3047,0,0,3340,5,10,6,2,1,1,385,0,0,0,0,0,141517,17264,123467,784,582,15882,2869,12948,64,4401,3,15484,12252,4638,27,1,22875,9527,12200,1148,12576,11625,3,0,164,16,7,0,24,16,1,0,11,2,True,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9104,8014,8143,8135,237,0,0,312,220,0,24,30,0,347,0,0,432,0,0,2748,5,0,8000,8100,5005,5008,5002,,,,,DUO_CARRY,BOTTOM,,,,,,,,,,,1,0,0,-1,569.5,300,6.1,-295.70000000000005,-33.999999999999986,4.9,352.9,-46.900000000000034,-0.6000000000000003,280.7,-0.1499999999999999,-108.14999999999999,299.8,371.3
2206,5028979059,EUW1,jByNbP33hq7d2Ui-LpwaditeXaU7n7mb_Fdq1A5WFKglQ-8sUzRDZ5cuwOjEeGIYJpqs7mu58F0SaA,CWQeOQsBWYxcrKmhjVS1MFwlO9dab1VY0w-cmfm0TnbfNPvV,2,100,8,4,14,vZzbayfX4qhZ_LZanzPyJ-BIbkJNP48Yol2AW3pfzHhaJGM,ObitAnusAbitOnus,EUW1,vZzbayfX4qhZ_LZanzPyJ-BIbkJNP48Yol2AW3pfzHhaJGM,/v1/stats/player_history/EUW1/234375982,3496,True,3020,4629,3157,3152,3916,1026,3364,12,8,7,3,2,3,460,2,0,0,0,0,181130,169622,9242,2266,0,37697,34228,1287,2182,34414,1,19536,14031,2490,27,7,41180,23066,16271,1842,15004,12625,1,0,192,11,4,5,143,17,1,0,10,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8139,8138,8135,8275,8210,2660,0,0,1660,0,0,30,0,0,7241,5,0,11,0,0,31,0,0,8100,8200,5008,5008,5003,,,,,SOLO,MIDDLE,,,,,,,,,,,1,0,0,0,1203.1,443.9,6.5,480.8,-50.79999999999998,6.5,364.1,35.89999999999998,1.2000000000000002,427.5,-0.7999999999999994,52.8,263.8,468.5
2206,5028979059,EUW1,AXKXyesv41dFgmcdTLbIVTXEyf-3C7k3jw-iRrHJMib_opMQWhNyZw5r-JMCl0GDrU7HrmOtWsPwyQ,tZ3oMHWA_ZikjGBXzSPGCpWfQV8qcdp6HaFzDaTRm1VdrETP,3,100,20,4,11,a0Feywv1vuwwlFhlcUhFjUZShG3vJQWFcYTyLgdg4fAEbr7qtVg4HCeb,Wefixyl,EUW1,nQZzTX_vSVDLs5kSOc-5idzMEDBz2ZQyFhbt24KNDCly0TepjL11KkH7,/v1/stats/player_history/TR1/2227103278985856,4610,True,2055,4401,3068,3111,3076,3211,3364,3,11,19,0,1,0,374,0,0,0,0,0,148543,67459,23390,57693,6,16841,12710,2358,1772,22838,1,49490,23013,1495,32,42,48500,13834,32226,2439,11736,10850,1,0,27,116,79,4,387,16,8,0,8,6,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,8275,8234,8232,8126,8135,23,0,0,28,0,0,13950,0,0,7,30,0,935,0,0,6288,5,0,8200,8100,5005,5008,5003,,,,,NONE,JUNGLE,,,,,,,,,,,1,0,0,0,1351.8000000000002,311.1,0.3,619.8000000000001,34.19999999999999,0.8,733.1,-241.49999999999994,0.4000000000000001,237.1,-0.10000000000000003,205.50000000000003,289.2,312.1
2206,5028979059,EUW1,Zl-XMmaov1ijU9VRO_s6tR4o7_GQJ5tQgnOi9vo9Q0n6nJb1hAMq5Nsi7OdmmcUtjMHaOOjSaypBYA,k5ozjQFiuQLbbnTK3uRrhqramRcIpwVhh4d_DKSjQcUJHDY,4,100,147,3,4,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,taki mlaki,EUW1,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,/v1/stats/player_history/EUW1/212413108,3496,True,3853,4005,3116,3020,6616,3165,3364,12,6,16,4,2,4,454,1,0,0,0,0,99768,90511,5619,3637,110,30548,28452,1550,545,7766,5,10795,17394,6074,112,44,21500,10070,10982,447,14543,12925,1,1,71,7,4,3,283,17,7,0,56,16,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8226,8210,8237,8136,8105,3039,0,0,250,966,0,45,0,0,753,0,0,17,30,0,13,5,0,8200,8100,5008,5008,5002,,,,,DUO_SUPPORT,BOTTOM,,,,,,,,,,,1,1,0,1,457,255.7,0.6000000000000001,-295.70000000000005,-33.999999999999986,2.8,238.79999999999998,-46.900000000000034,-0.6000000000000003,424.7,-0.1499999999999999,-108.14999999999999,188.2,431.79999999999995
2206,5028979059,EUW1,UKvx1oTR76-Y2KSe0v0K5wmyQKs7woQ_BIUGtZCdZSMFcxoxuXEKJCLutV3Yer4mgskumSYznfWIQg,muc-7CJ12vySa26aWxtSNDdMDYn8LoErXeaudnqg0Da_kCY,5,100,150,4,12,doBtvPKmvSaNJ89Ex1AasYz3AqHG8Nj8Sv1KJr8OHbTYdD8,SkyNoffy,EUW1,doBtvPKmvSaNJ89Ex1AasYz3AqHG8Nj8Sv1KJr8OHbTYdD8,/v1/stats/player_history/EUW1/209325918,3496,True,4401,3078,3742,3111,0,3075,3340,10,6,14,3,2,3,788,2,0,0,0,0,175442,30294,127435,17712,16,30437,6467,22643,1326,6928,1,36615,11555,3837,43,47,34716,13401,19221,2093,15540,13583,1,0,165,8,0,4,587,18,2,0,10,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,9111,9105,8014,8242,8473,3199,0,0,1800,480,0,19,0,0,733,0,0,93,0,0,1080,0,0,8000,8400,5005,5002,5003,,,,,SOLO,TOP,,,,,,,,,,,1,1,0,1,798.3,506.3,5.5,-411.6,23.900000000000006,4.6,311.6,-9.399999999999977,-1.0000000000000002,318.4,-2.0999999999999996,-75.79999999999998,264.79999999999995,476.9
2206,5028979059,EUW1,CALdedE5CUJD8cDJ-S5T_TJZDgCWFcDSEP7sw0-5ZSQZP8qW53VHY6wzuqJZHsKNF2Sl7gAtgTpyjQ,_qDRmPaETNT8463FylBy6YzlYRixs3KRT9BsJQsDU2j7n6c,6,200,157,14,4,ynWK-SvoYpIBm7m_LuU-l30LTzkqZZUfoyRp1C4D3Yg8Mg,Monsta85,EUW1,ynWK-SvoYpIBm7m_LuU-l30LTzkqZZUfoyRp1C4D3Yg8Mg,/v1/stats/player_history/EUW1/24700086,1640,False,3031,6673,3139,3006,3033,1018,3363,15,13,7,4,2,4,301,3,0,0,0,0,231953,24499,199380,8074,703,38093,4499,31404,2190,12973,1,31582,14682,3987,31,37,35709,20245,14407,1056,16484,23850,1,0,179,43,17,18,173,16,0,0,13,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,9111,9104,8014,8139,8135,2909,0,0,696,440,0,13,20,0,751,0,0,1966,0,0,6636,5,0,8000,8100,5005,5008,5002,,,,,DUO_CARRY,BOTTOM,,,,,,,,,,,0,0,0,0,1095.4,284.7,4.5,295.70000000000005,33.999999999999986,6.8,532.4,46.900000000000034,0.6000000000000003,515.8,0.1499999999999999,108.14999999999999,280.4,467.40000000000003
2206,5028979059,EUW1,PiogMx0JR7Kr5VZ-oKoVbjq1uVAHCMqzwwuWkRXROgN6_oqbGuyx4_gWfbjXNbuSYLu178l1wuxkyQ,mhVkzoyK2-EdQ4_4NQhX_DKydgLdUfOEpBDEF_NrAfxZDi0,7,200,41,12,4,xb8AoQ1Q7G1RQzxbV7hIMopaldDesqJ-O6QNrlftWS0WxQ,grabeski,EUW1,ytiLA-V0HwA4YOwUkBQYMS6dgMP70XnQ8R6PUnbxbeTfZDo,/v1/stats/player_history/EUN1/35654372,4207,False,2033,6632,3047,6676,6675,1038,3340,6,13,7,2,1,1,314,0,0,0,0,0,175592,11059,157780,6753,876,23020,4585,16787,1647,10677,1,24897,7301,4175,16,7,40813,18460,21419,934,13436,12600,1,0,180,16,8,5,317,16,0,0,9,2,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,8446,8473,8451,8345,8352,1499,1111,0,1644,0,0,1089,0,0,205,0,0,3,0,0,233,1795,1006,8400,8300,5008,5008,5002,,,,,SOLO,TOP,,,,,,,,,,,0,0,0,-1,1209.9,482.4,7.6,411.6,-23.900000000000006,5.6,387.4,9.399999999999977,1.0000000000000002,440.5,2.0999999999999996,75.79999999999998,283.70000000000005,486.29999999999995
2206,5028979059,EUW1,53dreq6pSa3l6A3vAjpF61-s9nqyQu5zpGk9FdutIuxl8RU6Ea7xh8vsNOY5rA5W5ERIvLYlzP_qFg,Lsn1i8DYbUVFot9tjQosDHSVEeiU9Pq7zbJ6hiuICsSztTCj,8,200,60,11,4,oJlqM4FRqvSOQKi0ejEC7oCZgySi5_7uKTEy3lcWUNFXMsIRA-VEAH0s,mossmossmoss,EUW1,oJlqM4FRqvSOQKi0ejEC7oCZgySi5_7uKTEy3lcWUNFXMsIRA-VEAH0s,/v1/stats/player_history/EUW1/2235492694274208,4630,False,3020,3157,2055,4636,3165,3135,3364,10,4,9,6,1,2,1300,0,0,0,0,0,158967,119256,21069,18642,0,27427,24399,1249,1778,14161,1,13110,23270,1664,29,38,32273,18114,12987,1171,13438,12600,1,1,36,124,85,8,168,16,4,0,3,9,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8126,8138,8105,8275,8232,1772,0,0,885,0,0,30,0,0,13,5,0,20,0,0,10,0,0,8100,8200,5005,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,1,732,276.9,0.4,-619.8000000000001,-34.19999999999999,0.4,527.6,241.49999999999994,-0.4000000000000001,418.5,0.10000000000000003,-205.50000000000003,243.4,553.5999999999999
2206,5028979059,EUW1,9NCkHR7SYOXE_ihI2bUm7q3F484FzqAoGeuEx4OaBaFmUevhNuGkde_a4fTQpcP0nZ-vpwQvh1mx8g,HdEvWlC4DooFtVs1-g3-iPDowRwH-UDmdHZBtNTX45fb-Pk,9,200,69,14,4,zn5AJKddnzKlrzQT_rkYT3-_w82a_YOolN9i6j41cWpaqxQ,cracc im airbacc,EUW1,zn5AJKddnzKlrzQT_rkYT3-_w82a_YOolN9i6j41cWpaqxQ,/v1/stats/player_history/EUW1/220986971,4847,False,3157,3916,3040,1056,1028,6653,3340,7,7,8,3,1,2,562,0,0,0,0,0,103842,88624,11099,4119,0,26645,24440,1105,1099,6339,1,12579,3992,1602,13,19,25294,14174,9962,1157,11643,10600,0,0,172,10,0,6,189,16,0,0,11,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,8009,9105,8014,8139,8135,269,0,0,4823,0,0,17,10,0,612,0,0,1749,0,0,2539,4,0,8000,8100,5007,5008,5003,,,,,SOLO,MIDDLE,,,,,,,,,,,-1,0,0,0,722.3,494.7,7.3,-480.8,50.79999999999998,5.3,311.3,-35.89999999999998,-1.2000000000000002,358.6,0.7999999999999994,-52.8,269.5,432.6
2206,5028979059,EUW1,ZueRNsDoB-2MRrYN8j2iazZvxAUAZU3mK3UzkwJtp8rILVEbbzxYVfk_RM0nc6ELYJqfqlU94v0ISQ,t6863E4fiXGgOj-6aItJ8dMhanFsJ6S_F11BfPZH_dWNTFI,10,200,412,14,4,t-DL9qrdzsceTUGEsfPVzDtfu4DIkgBQI4-3noO_WDwyF7A,ExitLífe,EUW1,t-DL9qrdzsceTUGEsfPVzDtfu4DIkgBQI4-3noO_WDwyF7A,/v1/stats/player_history/EUW1/208423820,1114,False,3109,3190,3857,3050,3117,3067,3364,3,5,19,2,1,1,1142,0,0,0,0,0,28717,18149,6474,4093,0,10978,8965,756,1256,848,4,22400,2474,1690,52,49,25639,15777,8183,1677,10082,9650,2,0,55,5,0,1,124,15,2,0,22,10,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,8463,8473,8451,8345,8347,1150,0,0,1662,0,0,898,0,0,232,0,0,3,0,0,0,0,0,8400,8300,5007,5002,5002,,,,,DUO_SUPPORT,BOTTOM,,,,,,,,,,,1,1,0,1,522.5,339,2.5,295.70000000000005,33.999999999999986,2.1,275.6,46.900000000000034,0.6000000000000003,353.5,0.1499999999999999,108.14999999999999,232.4,429.5
2165,5029166590,EUW1,2cjlArJsO9p40n6IqcQiYaX4C_Am8r5x363BKMKyvwd47wIP0HCKsIxIu8IHY_x2l297U5IJyVoR_w,cT8xzI378ox0vnTYhNXUZcHUtKg-sA-LmZGp4ox9tv3-rWPM,1,100,82,12,4,7qXPN1SXDn3EBXluEUg67jGzF3SAd4JGicDxkeTfkVFTfcqpyy-CaCiq,Lovesickness,EUW1,7qXPN1SXDn3EBXluEUg67jGzF3SAd4JGicDxkeTfkVFTfcqpyy-CaCiq,/v1/stats/player_history/EUW1/2380733214281088,4832,False,4637,4633,3115,3116,3065,3111,3340,19,9,5,6,4,4,557,3,1,1,0,0,219266,186217,29704,3344,0,46636,39930,4760,1946,16130,1,57909,15444,9456,18,20,46650,25008,18921,2720,18803,21450,2,1,219,11,0,3,168,18,0,0,11,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9104,8299,8446,8473,1153,0,0,1830,480,0,15,30,0,1461,0,0,3014,0,0,1220,0,0,8000,8400,5005,5008,5003,,,,,SOLO,TOP,,,,,,,,,,,0,1,0,0,1226.6,471.6,7,542.6,17.400000000000006,8.1,419.29999999999995,270.0999999999999,4.1,690.2,3,5.699999999999989,303.9,630.3
2165,5029166590,EUW1,UMmgELnV4bc1I7kL8t3HxMQ7OMayGCkt7shrPYvU7QAGYQKkpwMKT5mtYUwQSmFIp4qG3ABWYRkwCg,bB2zMry1alMfGPeFhE1qHLUWfrUJbyO7OJ1EugnnUf6l_KrZ,2,100,777,14,4,vc23mhMapuReSttzuc0mNtvcCMSB1soyYovTEDTFZkXHQskdmLoV0zxd,Wick Alattar,EUW1,vc23mhMapuReSttzuc0mNtvcCMSB1soyYovTEDTFZkXHQskdmLoV0zxd,/v1/stats/player_history/EUW1/1986083714748064,4832,False,1055,3026,3006,3031,0,6673,3340,6,9,9,2,1,2,457,0,0,0,0,0,135920,18997,114693,2230,754,19462,5179,12464,1818,7179,1,26521,5071,1525,17,26,33289,21035,11138,1115,12041,11775,0,0,140,17,15,0,118,16,1,0,12,1,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9104,8014,8139,8135,284,0,0,844,300,0,18,20,0,396,0,0,1079,0,0,3990,4,0,8000,8100,5005,5003,5001,,,,,SOLO,MIDDLE,,,,,,,,,,,-1,0,0,-1,834.0999999999999,416,5,79.99999999999997,94.80000000000001,5.1,427.79999999999995,-114.49999999999997,-0.5,385.4,0.5,62.79999999999998,265.29999999999995,433.90000000000003
2165,5029166590,EUW1,DIp9jxB_nQTuPPt4VblnMGRbLdzH9F7_wRi7srzZMMBNFx3qeY8ZUi-SPayCu9-Ys5v2Nev1ghEoKA,ryqQuWQRwRWNu_3NS_7D4zMBfmE0BZgdbqXgIEqhF8zCviFq,3,100,145,4,7,wrIb6LE_tE7cuqMKJS4mgOYioqRIV0e42wFSroYohpJuYw,DIVINΕ,EUW1,VfgX8WI0XuRlajIxCNEeJdNvDPhCHM-Wfp3wMMPLlniLD5Z19UB3FHG_,/v1/stats/player_history/EUN1/29235310,3589,False,3036,6672,3006,3124,3085,1053,3340,10,14,12,3,1,2,316,0,0,0,0,0,184924,23671,146157,15095,279,27505,6548,18521,2435,10737,3,20131,13814,1183,19,3,35897,17292,17780,824,15077,14100,0,0,150,54,40,1,39,16,0,0,9,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,8139,8138,8135,9111,9104,72,82,0,1466,0,0,18,0,0,6184,5,0,624,440,0,15,30,0,8100,8000,5005,5008,5003,,,,,DUO_CARRY,BOTTOM,,,,,,,,,,,0,0,0,0,966.7,276.4,4.7,,,5,507.70000000000005,,,399.5,,,262.4,491.6
2165,5029166590,EUW1,Jwu7wt8A-74ROLvkKOEW_omlmqLDE1MMemC-J4cQZWwB0I45BBtsin5tifwFgmRoVCKUe8yav0gFbQ,-F_lKHN9jY3goSTR1TCjSu8YEvoE32FwYRiIOY6gkDYvNTg,4,100,40,4,14,z0jtgIyAUNG3ZyfzbUZWnkkkxbdDevzZZKn8YW8E5NgR0w,Galya,EUW1,z0jtgIyAUNG3ZyfzbUZWnkkkxbdDevzZZKn8YW8E5NgR0w,/v1/stats/player_history/EUW1/39770947,4840,False,3158,4005,3853,3504,6616,3114,3364,5,10,24,2,1,1,379,0,0,0,0,0,30562,26806,2595,1160,0,13774,11330,1283,1160,8200,8,13360,2720,1796,97,47,24342,15586,8330,426,11534,10050,2,0,26,0,0,0,160,15,6,0,43,14,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,8226,8233,8236,8138,8105,1262,3049,0,250,518,0,20,30,0,48,0,0,30,0,0,14,5,0,8200,8100,5008,5003,5002,,,,,DUO_SUPPORT,BOTTOM,,,,,,,,,,,1,0,0,1,641.9,269.5,0.9,,,0.7,322,,,371.7,,,202.6,394.3
2165,5029166590,EUW1,ZmMnjS9BXo_P-85E2KcXzZgYpNnaUVyaVar2-NCrOqM8Xjg9bjgx1-F4h6M13Y7QumEMAe92FeNxsg,_OQgI1GFGRCsb4rZydeF6GTnzVbYSH5Gad2u_4wojHTqti4,5,100,59,11,4,JstodswKmPNbZkRDiDkcZSp5DdqhrPcgBWH7aXfRlxLhqv4,Estrellaflor,EUW1,JstodswKmPNbZkRDiDkcZSp5DdqhrPcgBWH7aXfRlxLhqv4,/v1/stats/player_history/EUW1/229778247,4849,False,3026,3111,3193,3068,3044,1028,3364,4,9,16,2,1,1,805,0,0,0,0,0,144756,45413,82337,17005,0,13594,4102,8644,848,11935,1,73517,17659,1382,31,18,40741,16206,21625,2909,12607,12250,2,0,67,107,76,3,544,15,2,0,3,11,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9104,8014,8304,8321,298,0,0,1263,400,0,15,20,0,207,0,0,10,3,0,7,0,0,8000,8300,5007,5002,5001,,,,,NONE,JUNGLE,,,,,,,,,,,1,1,0,0,907.2,297.20000000000005,0.5,,,1.9000000000000001,665.2,,,352.6,,,303.70000000000005,453.40000000000003
2165,5029166590,EUW1,mgQLamUW-kWPDWrO5w3EQH_kcmswVIyq09cyNwUf-oVcsCEFpsSB5WvmB2pLnLSCrsgkTV7WT_HeSA,5LkjYcc5YfnrLcwaFO-dKw4UARz-9Q9oK_XVTOd7ARQHDYDT,6,200,54,4,12,5XLHK-ndUa5FAGNLIjlBWqnpt4rFZqxPXCY86a8Mw0EBfoy9pYvHEUW6,KeranacıBaho,EUW1,5XLHK-ndUa5FAGNLIjlBWqnpt4rFZqxPXCY86a8Mw0EBfoy9pYvHEUW6,/v1/stats/player_history/EUW1/2155468028596736,4862,True,4401,3068,3082,1056,3111,1029,3340,5,7,9,2,2,2,556,1,0,0,0,0,93404,55586,31108,6710,0,17046,13398,3648,0,4485,1,52438,10035,2749,16,40,29877,16258,11523,2096,10677,9675,0,0,114,12,4,0,584,16,1,0,9,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8226,8210,8236,8444,8242,2028,0,0,250,1063,0,29,0,0,48,0,0,1700,0,0,93,0,0,8200,8400,5008,5002,5002,,,,,SOLO,TOP,,,,,,,,,,,0,0,0,0,684,454.2,4,-542.6,-17.400000000000006,4,413.6,-270.0999999999999,-4.1,304.20000000000005,-3,-5.699999999999989,219,360.20000000000005
2165,5029166590,EUW1,pvLbGbjKdpuqcvEzCjtstxVffXSOcj660N2MxOLFTf5XCv0_uTfQbILp1nF9aVFsief7OItmqquVqg,x51kEoXF5Y7d0gTkOFNrhS3WcbEmAbEybDkfJpiQZFHTeFnZ,7,200,51,4,7,Hqux1s_s-MbCcBH4TIFETOyNgauCsDMWUXe9VG8_twyKx4L59ydBgYyI,Aybol,EUW1,qTccVIR9u162BtXMyZPAkJd-XSS9rLoa7_GeV0IwQu6m8qkUSE0dIvT2,/v1/stats/player_history/RU/2164814657016544,4631,True,3072,6672,3006,3031,2420,3095,3363,15,8,11,4,2,3,436,2,0,0,0,0,224193,3520,197320,23351,1587,35677,693,30797,4186,4541,4,12506,39505,10926,23,23,21746,9598,11294,854,17331,15250,5,1,164,42,24,6,141,16,0,0,11,2,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,8009,9103,8017,8234,8236,2,30,0,2219,0,0,19,0,0,1607,0,0,9632,0,0,28,0,0,8000,8200,5005,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,1,1,1,1,642.8,319.9,6.800000000000001,,,5.4,274.1,,,528.3,,,289.4,481.5
2165,5029166590,EUW1,Zl-XMmaov1ijU9VRO_s6tR4o7_GQJ5tQgnOi9vo9Q0n6nJb1hAMq5Nsi7OdmmcUtjMHaOOjSaypBYA,k5ozjQFiuQLbbnTK3uRrhqramRcIpwVhh4d_DKSjQcUJHDY,8,200,147,3,4,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,taki mlaki,EUW1,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,/v1/stats/player_history/EUW1/212413108,3496,True,3853,2421,3116,3020,6616,4005,3364,11,11,16,4,2,2,520,1,0,0,0,0,103833,94336,8658,838,99,27181,24346,2668,166,6535,5,17439,5136,2882,102,58,31173,14292,15455,1425,13252,12750,0,0,63,12,8,0,459,15,4,0,47,11,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8226,8210,8237,8136,8105,2031,0,0,250,943,0,50,0,0,586,0,0,16,30,0,13,5,0,8200,8100,5008,5008,5002,,,,,SOLO,BOTTOM,,,,,,,,,,,1,1,0,0,708.3,257.5,0.4,,,1.9,306.3,,,477.1,,,248.89999999999998,499.70000000000005
2165,5029166590,EUW1,zn_1B0SZ5krH-GK6ty0lQ6IxycGRzimk7tk7o2m6rjCxNFNSbskNVSid8C1MiaX4xb54BOrad1Rl2g,m2tXZUiEAgABCwKhbMSUPHmtLvrvpbCz169gZO7enkzOZJr-,9,200,127,14,4,fM3WzFMCgDyuSxyS6GhTg5d6MD-w1v0ZvgNYJZyoESw5qLw,HoIyPizza,EUW1,fM3WzFMCgDyuSxyS6GhTg5d6MD-w1v0ZvgNYJZyoESw5qLw,/v1/stats/player_history/EUW1/235532322,4764,True,3165,6653,3157,3020,4629,1058,3340,13,8,24,4,2,4,347,1,0,0,0,0,151556,136129,12582,2845,0,39832,34533,2740,2559,6210,1,13835,5263,4272,18,73,26683,13021,11581,2080,15543,14475,1,1,147,16,8,8,377,17,1,0,8,4,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8126,8138,8106,8226,8236,1820,0,0,1666,0,0,30,0,0,5,0,0,250,772,0,48,0,0,8100,8200,5005,5008,5002,,,,,SOLO,MIDDLE,,,,,,,,,,,0,1,0,1,754.1,321.2,4.5,-79.99999999999997,-94.80000000000001,5.6,365,114.49999999999997,0.5,450.4,-0.5,-62.79999999999998,270.4,548.4
2165,5029166590,EUW1,i-nCMv0bIN5deg0Z9xWc2DEy2wyx_D3teXGpQxreKb3Qulgg1FQ8pKUeZuiuxiGgZlM_ZYgfwsecWQ,TaeoS-NQeSj-gyy7ucDjB_Dw71Zj-tvZ2iu2pgxblhqMSih2,10,200,131,4,11,BzCR2o31fshcxksOznxahTZkrnryyTM3MMV-c6K59rBSDoA,McMasterSkiller,EUW1,BzCR2o31fshcxksOznxahTZkrnryyTM3MMV-c6K59rBSDoA,/v1/stats/player_history/EUW1/235576365,4217,True,4636,3100,3157,3020,3165,0,3340,7,10,19,3,1,1,422,0,0,0,0,0,141021,105387,30281,5352,0,24023,20058,2881,1084,11888,1,30619,8189,3545,30,17,35996,15784,18459,1752,13258,12950,2,0,43,110,87,4,178,17,2,0,9,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8143,8138,8106,8009,8014,1684,0,0,839,0,0,30,0,0,5,0,0,2664,0,0,586,0,0,8100,8000,5005,5002,5002,,,,,NONE,JUNGLE,,,,,,,,,,,0,1,0,0,733.7,238,0.3,,,2.6,620.6,,,393,,,246.3,484.7
